geo,time,na_item,values
DE,2008-01-01,EmiCO2Combustion,238581.71529650103
DE,2008-04-01,EmiCO2Combustion,162740.4617405133
DE,2008-07-01,EmiCO2Combustion,152824.1693625995
DE,2008-10-01,EmiCO2Combustion,219746.8354383496
DE,2009-01-01,EmiCO2Combustion,235852.83274971816
DE,2009-04-01,EmiCO2Combustion,145183.60955138615
DE,2009-07-01,EmiCO2Combustion,135785.8358804319
DE,2009-10-01,EmiCO2Combustion,203359.8794820202
DE,2010-01-01,EmiCO2Combustion,230577.76692776987
DE,2010-04-01,EmiCO2Combustion,163125.384923882
DE,2010-07-01,EmiCO2Combustion,147360.18204802283
DE,2010-10-01,EmiCO2Combustion,217785.05234604585
DE,2011-01-01,EmiCO2Combustion,228508.46167979224
DE,2011-04-01,EmiCO2Combustion,159045.4258029741
DE,2011-07-01,EmiCO2Combustion,140812.31173620923
DE,2011-10-01,EmiCO2Combustion,202875.3896555406
DE,2012-01-01,EmiCO2Combustion,224553.8912976798
DE,2012-04-01,EmiCO2Combustion,162511.71575331464
DE,2012-07-01,EmiCO2Combustion,145995.62250027971
DE,2012-10-01,EmiCO2Combustion,212080.36954459143
DE,2013-01-01,EmiCO2Combustion,242689.59066178653
DE,2013-04-01,EmiCO2Combustion,165342.16279269423
DE,2013-07-01,EmiCO2Combustion,148949.71472406783
DE,2013-10-01,EmiCO2Combustion,206670.33808304023
DE,2014-01-01,EmiCO2Combustion,214201.13446123785
DE,2014-04-01,EmiCO2Combustion,158429.94734353764
DE,2014-07-01,EmiCO2Combustion,144875.06792371196
DE,2014-10-01,EmiCO2Combustion,205605.57498413813
DE,2015-01-01,EmiCO2Combustion,222189.81059674785
DE,2015-04-01,EmiCO2Combustion,157798.72588784265
DE,2015-07-01,EmiCO2Combustion,148715.12554411934
DE,2015-10-01,EmiCO2Combustion,200980.74078398923
DE,2016-01-01,EmiCO2Combustion,216399.24828786368
DE,2016-04-01,EmiCO2Combustion,159740.72633242828
DE,2016-07-01,EmiCO2Combustion,144759.70970174606
DE,2016-10-01,EmiCO2Combustion,213587.47257842103
DE,2017-01-01,EmiCO2Combustion,216675.22427308315
DE,2017-04-01,EmiCO2Combustion,161174.25207823588
DE,2017-07-01,EmiCO2Combustion,146255.0094932346
DE,2017-10-01,EmiCO2Combustion,194689.6871375205
DE,2018-01-01,EmiCO2Combustion,212793.54584352815
DE,2018-04-01,EmiCO2Combustion,153951.09502770152
DE,2018-07-01,EmiCO2Combustion,136056.28483919747
DE,2018-10-01,EmiCO2Combustion,191739.2259895796
DE,2019-01-01,EmiCO2Combustion,197253.8319095581
DE,2019-04-01,EmiCO2Combustion,143213.81946439945
DE,2019-07-01,EmiCO2Combustion,126915.84302708936
DE,2019-10-01,EmiCO2Combustion,178020.02011473346
DE,2020-01-01,EmiCO2Combustion,182847.48602491795
DE,2020-04-01,EmiCO2Combustion,129676.79575391416
DE,2020-07-01,EmiCO2Combustion,113299.76853992992
DE,2020-10-01,EmiCO2Combustion,164166.49352154828
DE,2021-01-01,EmiCO2Combustion,194227.513198317
DE,2021-04-01,EmiCO2Combustion,139622.1141512793
DE,2021-07-01,EmiCO2Combustion,123432.75438128917
DE,2021-10-01,EmiCO2Combustion,174113.8016917643
DE,2022-01-01,EmiCO2Combustion,189362.0214234384
DE,2022-04-01,EmiCO2Combustion,141356.42729419068
DE,2022-07-01,EmiCO2Combustion,128704.13981128244
DE,2022-10-01,EmiCO2Combustion,169347.06571163808
DE,1970-01-01,EmiN2OTotal,63.347152234102
DE,1970-04-01,EmiN2OTotal,61.829867212209
DE,1970-07-01,EmiN2OTotal,61.770921426605
DE,1970-10-01,EmiN2OTotal,62.986323308576
DE,1971-01-01,EmiN2OTotal,63.100708451508
DE,1971-04-01,EmiN2OTotal,61.756797289672
DE,1971-07-01,EmiN2OTotal,61.701835889498994
DE,1971-10-01,EmiN2OTotal,62.829000698814
DE,1972-01-01,EmiN2OTotal,62.926102944359
DE,1972-04-01,EmiN2OTotal,61.572290452798995
DE,1972-07-01,EmiN2OTotal,61.521480242553
DE,1972-10-01,EmiN2OTotal,62.652611495809
DE,1973-01-01,EmiN2OTotal,65.702137887349
DE,1973-04-01,EmiN2OTotal,64.165499701771
DE,1973-07-01,EmiN2OTotal,64.11304229693
DE,1973-10-01,EmiN2OTotal,65.32717626310699
DE,1974-01-01,EmiN2OTotal,65.110182363002
DE,1974-04-01,EmiN2OTotal,63.933074861576
DE,1974-07-01,EmiN2OTotal,63.880703338134
DE,1974-10-01,EmiN2OTotal,64.928256285253
DE,1975-01-01,EmiN2OTotal,63.952365418221
DE,1975-04-01,EmiN2OTotal,62.538083100742
DE,1975-07-01,EmiN2OTotal,62.493851939349
DE,1975-10-01,EmiN2OTotal,63.619725015037
DE,1976-01-01,EmiN2OTotal,64.491642409289
DE,1976-04-01,EmiN2OTotal,63.125021198138995
DE,1976-07-01,EmiN2OTotal,63.082531368874
DE,1976-10-01,EmiN2OTotal,64.20657334232399
DE,1977-01-01,EmiN2OTotal,63.031158007626
DE,1977-04-01,EmiN2OTotal,61.91692646959101
DE,1977-07-01,EmiN2OTotal,61.875213594817
DE,1977-10-01,EmiN2OTotal,62.88396049759
DE,1978-01-01,EmiN2OTotal,64.80731125638201
DE,1978-04-01,EmiN2OTotal,63.577226260848
DE,1978-07-01,EmiN2OTotal,63.53465388214801
DE,1978-10-01,EmiN2OTotal,64.59256779645
DE,1979-01-01,EmiN2OTotal,66.059631207448
DE,1979-04-01,EmiN2OTotal,64.721378894084
DE,1979-07-01,EmiN2OTotal,64.679086611793
DE,1979-10-01,EmiN2OTotal,65.800788583137
DE,1980-01-01,EmiN2OTotal,64.909045619885
DE,1980-04-01,EmiN2OTotal,63.386904651465
DE,1980-07-01,EmiN2OTotal,63.355195423922
DE,1980-10-01,EmiN2OTotal,64.636798630975
DE,1981-01-01,EmiN2OTotal,64.462854160848
DE,1981-04-01,EmiN2OTotal,62.213961997173
DE,1981-07-01,EmiN2OTotal,61.73821230486401
DE,1981-10-01,EmiN2OTotal,63.766126311684
DE,1982-01-01,EmiN2OTotal,62.259284304273
DE,1982-04-01,EmiN2OTotal,59.929820550072
DE,1982-07-01,EmiN2OTotal,59.268929383574005
DE,1982-10-01,EmiN2OTotal,61.210060744977
DE,1983-01-01,EmiN2OTotal,63.511717681329
DE,1983-04-01,EmiN2OTotal,61.557735890765
DE,1983-07-01,EmiN2OTotal,61.050685221524
DE,1983-10-01,EmiN2OTotal,63.00900354682
DE,1984-01-01,EmiN2OTotal,65.29281876617401
DE,1984-04-01,EmiN2OTotal,63.524060708156
DE,1984-07-01,EmiN2OTotal,62.97141762500899
DE,1984-10-01,EmiN2OTotal,64.564487188565
DE,1985-01-01,EmiN2OTotal,62.622518634642
DE,1985-04-01,EmiN2OTotal,60.24873480856501
DE,1985-07-01,EmiN2OTotal,59.730906321572
DE,1985-10-01,EmiN2OTotal,61.58700491189301
DE,1986-01-01,EmiN2OTotal,61.001476091166
DE,1986-04-01,EmiN2OTotal,58.54028139997
DE,1986-07-01,EmiN2OTotal,58.16302403323
DE,1986-10-01,EmiN2OTotal,59.835805036297
DE,1987-01-01,EmiN2OTotal,61.753943829096
DE,1987-04-01,EmiN2OTotal,59.864686563797
DE,1987-07-01,EmiN2OTotal,59.261898175138995
DE,1987-10-01,EmiN2OTotal,60.815978796907
DE,1988-01-01,EmiN2OTotal,61.451482300877
DE,1988-04-01,EmiN2OTotal,59.532924959905
DE,1988-07-01,EmiN2OTotal,59.071676010207
DE,1988-10-01,EmiN2OTotal,60.935922161857
DE,1989-01-01,EmiN2OTotal,63.7732462977
DE,1989-04-01,EmiN2OTotal,61.879250727493
DE,1989-07-01,EmiN2OTotal,61.328149797761
DE,1989-10-01,EmiN2OTotal,63.363447255408005
DE,1990-01-01,EmiN2OTotal,60.062103795694
DE,1990-04-01,EmiN2OTotal,58.39797810328
DE,1990-07-01,EmiN2OTotal,58.001777207696
DE,1990-10-01,EmiN2OTotal,59.835959213718
DE,1991-01-01,EmiN2OTotal,61.631386777416
DE,1991-04-01,EmiN2OTotal,59.914573476931
DE,1991-07-01,EmiN2OTotal,59.246658069317
DE,1991-10-01,EmiN2OTotal,61.085023249072
DE,1992-01-01,EmiN2OTotal,59.19219300579999
DE,1992-04-01,EmiN2OTotal,57.41578599807
DE,1992-07-01,EmiN2OTotal,57.102365727587
DE,1992-10-01,EmiN2OTotal,58.842789524238995
DE,1993-01-01,EmiN2OTotal,56.278258949236
DE,1993-04-01,EmiN2OTotal,54.61281735368
DE,1993-07-01,EmiN2OTotal,54.49723148793
DE,1993-10-01,EmiN2OTotal,55.953812757235
DE,1994-01-01,EmiN2OTotal,59.908765508783006
DE,1994-04-01,EmiN2OTotal,58.160345831499
DE,1994-07-01,EmiN2OTotal,57.801677129553
DE,1994-10-01,EmiN2OTotal,59.287264367605005
DE,1995-01-01,EmiN2OTotal,56.617546669996
DE,1995-04-01,EmiN2OTotal,55.152184640668
DE,1995-07-01,EmiN2OTotal,54.829302606847
DE,1995-10-01,EmiN2OTotal,56.272715978295
DE,1996-01-01,EmiN2OTotal,58.51016022211
DE,1996-04-01,EmiN2OTotal,56.789672493312
DE,1996-07-01,EmiN2OTotal,56.561019632812005
DE,1996-10-01,EmiN2OTotal,57.87854604769499
DE,1997-01-01,EmiN2OTotal,55.234998357785
DE,1997-04-01,EmiN2OTotal,53.762275692364
DE,1997-07-01,EmiN2OTotal,53.366164124068
DE,1997-10-01,EmiN2OTotal,54.86744664509099
DE,1998-01-01,EmiN2OTotal,41.221452301492
DE,1998-04-01,EmiN2OTotal,39.653153993897
DE,1998-07-01,EmiN2OTotal,39.428681243376
DE,1998-10-01,EmiN2OTotal,41.05667254169
DE,1999-01-01,EmiN2OTotal,39.081164196325
DE,1999-04-01,EmiN2OTotal,37.911433261404
DE,1999-07-01,EmiN2OTotal,37.748805929495
DE,1999-10-01,EmiN2OTotal,38.724611648753
DE,2000-01-01,EmiN2OTotal,38.445915220107
DE,2000-04-01,EmiN2OTotal,37.203153338395
DE,2000-07-01,EmiN2OTotal,37.130155369331
DE,2000-10-01,EmiN2OTotal,38.00430549213
DE,2001-01-01,EmiN2OTotal,37.064783994527005
DE,2001-04-01,EmiN2OTotal,36.168918375218
DE,2001-07-01,EmiN2OTotal,35.942374692885
DE,2001-10-01,EmiN2OTotal,37.006237571314
DE,2002-01-01,EmiN2OTotal,36.568100062963
DE,2002-04-01,EmiN2OTotal,35.89434982415
DE,2002-07-01,EmiN2OTotal,35.734987544155004
DE,2002-10-01,EmiN2OTotal,36.587857922627
DE,2003-01-01,EmiN2OTotal,36.457401585277
DE,2003-04-01,EmiN2OTotal,35.484258392823
DE,2003-07-01,EmiN2OTotal,35.373222782088
DE,2003-10-01,EmiN2OTotal,36.21863791309
DE,2004-01-01,EmiN2OTotal,36.50971282866
DE,2004-04-01,EmiN2OTotal,35.435974746356
DE,2004-07-01,EmiN2OTotal,35.247692010722005
DE,2004-10-01,EmiN2OTotal,36.12989718784099
DE,2005-01-01,EmiN2OTotal,36.215492130114995
DE,2005-04-01,EmiN2OTotal,35.181676478422
DE,2005-07-01,EmiN2OTotal,34.960513628200005
DE,2005-10-01,EmiN2OTotal,35.905251516368
DE,2006-01-01,EmiN2OTotal,35.70268826112
DE,2006-04-01,EmiN2OTotal,34.342186775396
DE,2006-07-01,EmiN2OTotal,34.176573820179
DE,2006-10-01,EmiN2OTotal,34.990391497569
DE,2007-01-01,EmiN2OTotal,35.675995022340004
DE,2007-04-01,EmiN2OTotal,34.652858242864
DE,2007-07-01,EmiN2OTotal,34.596808163429
DE,2007-10-01,EmiN2OTotal,35.65045231615
DE,2008-01-01,EmiN2OTotal,34.549155204326
DE,2008-04-01,EmiN2OTotal,33.483978799058
DE,2008-07-01,EmiN2OTotal,33.370253282252
DE,2008-10-01,EmiN2OTotal,34.330500453358
DE,2009-01-01,EmiN2OTotal,34.261052166912
DE,2009-04-01,EmiN2OTotal,32.862135085297
DE,2009-07-01,EmiN2OTotal,32.783441864158
DE,2009-10-01,EmiN2OTotal,33.797162600237
DE,2010-01-01,EmiN2OTotal,34.310653437792
DE,2010-04-01,EmiN2OTotal,33.265246290958004
DE,2010-07-01,EmiN2OTotal,33.061597311834
DE,2010-10-01,EmiN2OTotal,34.181176969216
DE,2011-01-01,EmiN2OTotal,33.524843499557
DE,2011-04-01,EmiN2OTotal,32.44924812928
DE,2011-07-01,EmiN2OTotal,32.161328571344
DE,2011-10-01,EmiN2OTotal,33.138500879373
DE,2012-01-01,EmiN2OTotal,33.669623939372
DE,2012-04-01,EmiN2OTotal,32.696349356502
DE,2012-07-01,EmiN2OTotal,32.459836735732
DE,2012-10-01,EmiN2OTotal,33.544303122343
DE,2013-01-01,EmiN2OTotal,34.519400113375
DE,2013-04-01,EmiN2OTotal,33.245493570057
DE,2013-07-01,EmiN2OTotal,33.019668582139005
DE,2013-10-01,EmiN2OTotal,33.971996978899
DE,2014-01-01,EmiN2OTotal,34.896107590432
DE,2014-04-01,EmiN2OTotal,33.997255403802
DE,2014-07-01,EmiN2OTotal,33.825206379366
DE,2014-10-01,EmiN2OTotal,34.852051184478
DE,2015-01-01,EmiN2OTotal,34.294726563773
DE,2015-04-01,EmiN2OTotal,33.218587840914
DE,2015-07-01,EmiN2OTotal,33.134450408781
DE,2015-10-01,EmiN2OTotal,34.016805766222
DE,2016-01-01,EmiN2OTotal,33.647933161836
DE,2016-04-01,EmiN2OTotal,32.93445515672
DE,2016-07-01,EmiN2OTotal,32.732847781136
DE,2016-10-01,EmiN2OTotal,33.682782842116
DE,2017-01-01,EmiN2OTotal,32.682621326090995
DE,2017-04-01,EmiN2OTotal,31.951036766978
DE,2017-07-01,EmiN2OTotal,31.758425346158
DE,2017-10-01,EmiN2OTotal,32.426294323086
DE,2018-01-01,EmiN2OTotal,32.114415540332
DE,2018-04-01,EmiN2OTotal,30.755550440603997
DE,2018-07-01,EmiN2OTotal,30.352282039413
DE,2018-10-01,EmiN2OTotal,31.711787016049
DE,2019-01-01,EmiN2OTotal,32.095832728822
DE,2019-04-01,EmiN2OTotal,30.808204025159
DE,2019-07-01,EmiN2OTotal,30.427698052299
DE,2019-10-01,EmiN2OTotal,31.710478935
DE,2020-01-01,EmiN2OTotal,31.135984156101003
DE,2020-04-01,EmiN2OTotal,29.8836075213932
DE,2020-07-01,EmiN2OTotal,29.5027792421236
DE,2020-10-01,EmiN2OTotal,30.773699122342
DE,2021-01-01,EmiN2OTotal,30.963892738631003
DE,2021-04-01,EmiN2OTotal,29.633822140803403
DE,2021-07-01,EmiN2OTotal,29.246043298333
DE,2021-10-01,EmiN2OTotal,30.5474622940926
DE,2022-01-01,EmiN2OTotal,30.1607121072732
DE,2022-04-01,EmiN2OTotal,28.8611836813238
DE,2022-07-01,EmiN2OTotal,28.513108417938497
DE,2022-10-01,EmiN2OTotal,29.6971755436745
